Murray State,-7.47,.309,.411,.508,46.4,45.2,7.8,10.8,.477,17.7,23.8,.212
Navy,0.22,.318,.402,.545,46.6,54.7,8.3,9.2,.519,19.1,23.1,.217
Omaha,-1.25,.314,.366,.567,52.9,48.9,8.6,5.8,.536,15.1,26.9,.232
Nebraska,12.41,.278,.460,.522,52.2,55.3,8.7,10.2,.490,16.2,28.1,.200
Nevada-Las Vegas,1.28,.318,.442,.533,46.9,59.2,6.9,9.0,.497,16.4,24.1,.231
Nevada,-0.65,.369,.452,.512,48.3,58.8,9.1,6.9,.474,16.1,23.4,.254
New Hampshire,-5.82,.383,.356,.525,48.2,42.3,8.2,9.4,.483,16.5,21.7,.274
New Mexico State,-5.20,.318,.371,.540,46.1,50.9,5.8,5.9,.509,16.8,21.9,.226
New Mexico,-1.91,.322,.433,.534,46.9,55.6,11.6,6.4,.507,16.5,27.9,.218
New Orleans,-7.78,.356,.318,.541,51.2,47.2,10.0,9.8,.513,18.0,32.5,.240
Niagara,-6.25,.313,.419,.530,53.3,62.7,7.4,9.4,.496,17.6,27.8,.226
Nicholls State,-8.90,.356,.367,.523,50.0,50.1,7.6,6.6,.488,18.9,28.4,.246
NJIT,-5.02,.288,.361,.544,54.1,48.4,6.5,9.2,.518,18.3,29.2,.201
Norfolk State,-8.31,.419,.463,.527,49.8,56.8,7.8,9.0,.485,17.8,28.2,.294
North Alabama,-5.75,.330,.426,.522,47.5,44.2,8.3,8.2,.490,18.5,23.9,.229
North Carolina-Asheville,-7.03,.334,.316,.526,52.4,45.4,8.8,11.3,.493,16.8,32.6,.233
North Carolina A&T,-6.16,.290,.385,.536,53.9,60.1,7.8,10.0,.513,20.1,34.5,.194
North Carolina Central,-5.70,.405,.343,.560,54.4,56.4,8.2,10.1,.520,21.0,30.4,.295
North Carolina-Greensboro,-2.58,.373,.417,.516,47.6,50.6,6.9,6.9,.478,18.8,25.5,.259
North Carolina State,6.87,.303,.338,.553,50.7,48.2,8.9,8.7,.524,20.2,31.4,.217
North Carolina-Wilmington,-5.14,.331,.290,.551,52.3,42.0,7.2,8.8,.515,18.0,30.7,.246
North Carolina,9.76,.264,.392,.517,42.7,51.2,11.4,9.6,.491,16.8,24.6,.181
North Dakota State,-3.38,.235,.370,.515,45.4,46.8,7.6,8.3,.492,12.7,20.1,.161
North Dakota,-3.96,.302,.318,.567,52.7,47.2,9.2,9.5,.534,15.3,27.0,.229
North Florida,-3.85,.327,.305,.530,52.4,55.5,12.2,11.1,.492,13.2,34.4,.239
North Texas,-1.94,.299,.347,.502,47.2,41.1,9.9,6.8,.467,19.1,25.4,.211
Northeastern,1.40,.295,.310,.514,52.1,45.4,10.2,7.3,.484,14.7,25.8,.204
Northern Arizona,-2.95,.320,.426,.616,54.0,57.6,7.5,9.0,.597,16.5,27.1,.225
Northern Colorado,-6.24,.294,.234,.517,48.6,37.7,9.1,8.6,.476,14.3,20.7,.226
Northern Illinois,0.40,.337,.425,.576,50.5,61.3,8.8,7.1,.547,14.5,31.3,.242
Northern Iowa,4.14,.265,.422,.555,48.2,53.0,10.5,8.4,.527,14.9,21.1,.194
Northern Kentucky,-5.60,.326,.365,.541,49.8,53.7,9.3,6.0,.513,16.6,33.3,.225
Northwestern State,-3.05,.344,.364,.558,52.9,55.7,9.8,7.3,.531,16.3,31.9,.237
Northwestern,13.80,.338,.414,.538,52.0,60.0,7.9,9.8,.503,15.6,25.5,.244
Notre Dame,11.12,.175,.360,.521,52.2,50.1,9.0,11.4,.500,10.9,28.6,.129
Oakland,-0.95,.223,.432,.577,52.5,69.1,8.8,10.2,.560,16.3,33.6,.156
Ohio State,12.16,.328,.389,.522,47.1,53.4,6.9,6.8,.487,13.7,26.6,.232
Ohio,-1.73,.304,.406,.552,49.6,55.9,7.6,6.5,.516,18.1,27.0,.232
Oklahoma State,7.71,.300,.368,.493,48.1,48.4,10.4,11.2,.459,16.9,29.6,.209
Oklahoma,7.78,.216,.387,.502,49.2,48.1,7.4,8.4,.477,16.3,27.4,.154
Old Dominion,-0.23,.280,.431,.528,47.5,54.0,9.5,8.0,.503,16.5,25.1,.190
Oral Roberts,-1.26,.314,.327,.531,51.8,43.1,8.2,8.9,.498,15.5,30.0,.224
